tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Resource,Where can I find mental health support for children?,"Resources,MyChild Helpline",Where can I find mental health support for children,Où puis-je trouver du soutien en matière de santé mentale pour les enfants,¿Dónde puedo encontrar apoyo de salud mental para niños?,Waar kan ik geestelijke gezondheidszorg voor kinderen vinden?
Resource,Are there specialized helplines for child victims of violence?,"Resources,MyChild Helpline",Are there specialized helplines for child victims of violence,Existe-t-il des lignes d'assistance spécialisées pour les enfants victimes de violence ?,¿Existen líneas telefónicas especializadas para niños víctimas de violencia?,Zijn er gespecialiseerde hulplijnen voor kinderslachtoffers van geweld?
Resource,How do I find out if child helplines are available in my area?,"Resources,MyChild Helpline",How do I find out if child helplines are available in my area,Comment puis-je savoir si des lignes d'assistance aux enfants sont disponibles dans ma région ?,¿Cómo puedo saber si hay líneas de ayuda para niños disponibles en mi área?,Hoe kom ik erachter of er in mijn regio kinderhulplijnen beschikbaar zijn?
Resource,Can I text a child helpline for help?,"Resources,MyChild Helpline",Can I text a child helpline for help,Puis-je envoyer un SMS à une ligne d'assistance aux enfants pour obtenir de l'aide ?,¿Puedo enviar un mensaje de texto a una línea de ayuda para niños para pedir ayuda?,Kan ik een kinderhulplijn sms'en voor hulp?
Resource,Where do I find helpline information for child emergencies?,"Resources,MyChild Helpline",Where do I find helpline information for child emergencies,Où puis-je trouver des informations sur la ligne d'assistance téléphonique pour les urgences infantiles ?,¿Dónde puedo encontrar información sobre la línea de ayuda para emergencias infantiles?,Waar vind ik informatie over hulplijnen voor noodgevallen met kinderen?
Resource,What’s the first step to getting help from a child helpline?,"Resources,MyChild Helpline",What’s the first step to getting help from a child helpline,Quelle est la première étape pour obtenir de l’aide auprès d’une ligne d’assistance aux enfants ?,¿Cuál es el primer paso para obtener ayuda de una línea de ayuda para niños?,Wat is de eerste stap om hulp te krijgen van een kinderhulplijn?
Resource,Can I call a child helpline without my parents knowing?,"Resources,MyChild Helpline",Can I call a child helpline without my parents knowing,Puis-je appeler une ligne d'assistance pour enfants sans que mes parents le sachent ?,¿Puedo llamar a una línea de ayuda para niños sin que mis padres lo sepan?,Kan ik een kinderhulplijn bellen zonder dat mijn ouders het weten?
Resource,Are there helplines specifically for children in foster care?,"Resources,MyChild Helpline",Are there helplines specifically for children in foster care,Existe-t-il des lignes d'assistance téléphonique spécifiquement destinées aux enfants placés en famille d'accueil ?,¿Existen líneas de ayuda específicas para niños en hogares de acogida?,Zijn er hulplijnen speciaal voor kinderen in pleeggezinnen?
Resource,How do I ask for help if I feel unsafe but can’t call?,"Resources,MyChild Helpline",How do I ask for help if I feel unsafe but cannot call,Comment puis-je demander de l'aide si je ne me sens pas en sécurité mais que je ne peux pas appeler ?,¿Cómo pido ayuda si me siento inseguro pero no puedo llamar?,"Hoe vraag ik om hulp als ik me onveilig voel, maar niet kan bellen?"
Resource,Where can I report child exploitation?,"Resources,MyChild Helpline",Where can I report child exploitation,Où puis-je signaler l'exploitation des enfants,¿Dónde puedo denunciar la explotación infantil?,Waar kan ik kinderuitbuiting melden?
Resource,Are there helplines that provide help in multiple languages?,"Resources,MyChild Helpline",Are there helplines that provide help in multiple languages,Existe-t-il des lignes d'assistance qui fournissent de l'aide dans plusieurs langues ?,¿Existen líneas de ayuda que brinden ayuda en varios idiomas?,Zijn er hulplijnen die hulp bieden in meerdere talen?
Resource,How can I reach out to someone if I feel unsafe walking home?,"Resources,MyChild Helpline",How can I reach out to someone if I feel unsafe walking home,Comment puis-je contacter quelqu'un si je ne me sens pas en sécurité en rentrant chez moi ?,¿Cómo puedo comunicarme con alguien si no me siento seguro al caminar a casa?,Hoe kan ik iemand bereiken als ik me onveilig voel als ik naar huis loop?
Resource,Can I call a child helpline from my mobile?,"Resources,MyChild Helpline",Can I call a child helpline from my mobile,Puis-je appeler une ligne d'assistance aux enfants depuis mon mobile ?,¿Puedo llamar a una línea de ayuda infantil desde mi móvil?,Kan ik vanaf mijn mobiel een kinderhulplijn bellen?
Resource,Are there resources for children facing cyberbullying?,"Resources,MyChild Helpline",Are there resources for children facing cyberbullying,Existe-t-il des ressources pour les enfants confrontés à la cyberintimidation ?,¿Existen recursos para los niños que enfrentan el acoso cibernético?,Zijn er hulpmiddelen voor kinderen die te maken hebben met cyberpesten?
Resource,Where can I find advice on child safety concerns?,"Resources,MyChild Helpline",Where can I find advice on child safety concerns,Où puis-je trouver des conseils sur les problèmes de sécurité des enfants ?,¿Dónde puedo encontrar asesoramiento sobre cuestiones de seguridad infantil?,Waar kan ik advies vinden over zorgen over de veiligheid van kinderen?
Resource,How do I know which child helpline to contact?,"Resources,MyChild Helpline",How do I know which child helpline to contact,Comment savoir quelle ligne d'assistance aux enfants contacter ?,¿Cómo puedo saber a qué línea de ayuda infantil debo contactar?,Hoe weet ik welke kinderhulplijn ik moet contacteren?
Resource,Are there helplines for children struggling with anxiety?,"Resources,MyChild Helpline",Are there helplines for children struggling with anxiety,Existe-t-il des lignes d'assistance pour les enfants aux prises avec l'anxiété ?,¿Existen líneas de ayuda para niños que luchan contra la ansiedad?,Zijn er hulplijnen voor kinderen die worstelen met angst?
Resource,What should I do if I can’t contact a child helpline?,"Resources,MyChild Helpline",What should I do if I cannot contact a child helpline,Que dois-je faire si je ne parviens pas à contacter une ligne d'assistance aux enfants ?,¿Qué debo hacer si no puedo comunicarme con una línea de ayuda para niños?,Wat moet ik doen als ik geen contact kan opnemen met een kinderhulplijn?
Resource,How can I ensure my safety while seeking help?,"Resources,MyChild Helpline",How can I ensure my safety while seeking help,Comment puis-je assurer ma sécurité lorsque je cherche de l'aide ?,¿Cómo puedo garantizar mi seguridad mientras busco ayuda?,Hoe kan ik mijn veiligheid garanderen als ik hulp zoek?
Resource,Where can I access helplines for child health issues?,"Resources,MyChild Helpline",Where can I access helplines for child health issues,Où puis-je accéder aux lignes d'assistance téléphonique pour les problèmes de santé des enfants ?,¿Dónde puedo acceder a líneas de ayuda para problemas de salud infantil?,Waar kan ik terecht voor hulplijnen voor problemen met de gezondheid van kinderen?
Resource,How do I approach a child helpline about my concerns?,"Resources,MyChild Helpline",How do I approach a child helpline about my concerns,Comment puis-je contacter une ligne d'assistance téléphonique pour enfants au sujet de mes préoccupations ?,¿Cómo puedo comunicarme con una línea de ayuda para niños sobre mis inquietudes?,Hoe kan ik met mijn zorgen naar een kinderhulplijn stappen?
Resource,Are there helplines dedicated to child homelessness?,"Resources,MyChild Helpline",Are there helplines dedicated to child homelessness,Existe-t-il des lignes d'assistance dédiées aux enfants sans-abri ?,¿Existen líneas de ayuda dedicadas a los niños sin hogar?,Zijn er hulplijnen speciaal voor dakloze kinderen?
Resource,What are the signs that I should call a child helpline?,"Resources,MyChild Helpline",What are the signs that I should call a child helpline,Quels sont les signes qui indiquent que je dois appeler une ligne d'assistance aux enfants ?,¿Cuáles son las señales que indican que debo llamar a una línea de ayuda para niños?,Wat zijn de signalen dat ik een kinderhulplijn moet bellen?
Resource,Can I get help from a child helpline for emotional abuse?,"Resources,MyChild Helpline",Can I get help from a child helpline for emotional abuse,Puis-je obtenir de l'aide auprès d'une ligne d'assistance aux enfants en cas de maltraitance psychologique ?,¿Puedo obtener ayuda de una línea de ayuda para niños en caso de abuso emocional?,Kan ik hulp krijgen van een kinderhulplijn voor emotioneel misbruik?
Resource,How can I contact a child helpline if I don’t have a phone?,"Resources,MyChild Helpline",How can I contact a child helpline if I do not have a phone,Comment puis-je contacter une ligne d'assistance aux enfants si je n'ai pas de téléphone,¿Cómo puedo comunicarme con una línea de ayuda para niños si no tengo teléfono?,Hoe kan ik contact opnemen met een kinderhulplijn als ik geen telefoon heb?
Resource,Are there helplines for children affected by family disputes?,"Resources,MyChild Helpline",Are there helplines for children affected by family disputes,Existe-t-il des lignes d'assistance pour les enfants touchés par des conflits familiaux ?,¿Existen líneas de ayuda para niños afectados por disputas familiares?,Zijn er hulplijnen voor kinderen die getroffen zijn door familieconflicten?
Resource,Where do I report concerns about a child’s welfare?,"Resources,MyChild Helpline",Where do I report concerns about a child’s welfare,Où puis-je signaler mes inquiétudes concernant le bien-être d’un enfant ?,¿Dónde puedo informar sobre inquietudes sobre el bienestar de un niño?,Waar kan ik zorgen melden over het welzijn van een kind?
Resource,How can I find online forums for child support services?,"Resources,MyChild Helpline",How can I find online forums for child support services,Comment puis-je trouver des forums en ligne pour les services de soutien aux enfants,¿Cómo puedo encontrar foros en línea sobre servicios de manutención infantil?,Hoe kan ik online forums vinden voor diensten voor kinderbijstand?
Resource,Are there emergency hotlines for runaway teens?,"Resources,MyChild Helpline",Are there emergency hotlines for runaway teens,Existe-t-il des lignes d'assistance téléphonique d'urgence pour les adolescents en fugue ?,¿Existen líneas telefónicas de emergencia para adolescentes fugitivos?,Zijn er noodhulplijnen voor weggelopen tieners?
Resource,How can I get help if I’m feeling unsafe on social media?,"Resources,MyChild Helpline",How can I get help if I’m feeling unsafe on social media,Comment puis-je obtenir de l’aide si je ne me sens pas en sécurité sur les réseaux sociaux ?,¿Cómo puedo obtener ayuda si no me siento seguro en las redes sociales?,Hoe kan ik hulp krijgen als ik me onveilig voel op sociale media?
