tag,patterns,response,patterns_cleaned,patterns_french,patterns_spanish,patterns_dutch
Hurt,Why does criticism hurt even if it’s constructive?,"CallUs,Counselling",Why does criticism hurt even if it’s constructive,Pourquoi la critique fait-elle mal même si elle est constructive ?,¿Por qué duele la crítica aunque sea constructiva?,"Waarom doet kritiek pijn, ook al is het constructief?"
Hurt,Why does it hurt when someone forgets your birthday?,"CallUs,Counselling",Why does it hurt when someone forgets your birthday,Pourquoi est-ce que ça fait mal quand quelqu'un oublie ton anniversaire ?,¿Por qué duele cuando alguien olvida tu cumpleaños?,Waarom doet het pijn als iemand je verjaardag vergeet?
Hurt,Why does it hurt to let go of someone?,"CallUs,Counselling",Why does it hurt to let go of someone,Pourquoi est-ce douloureux de laisser partir quelqu'un ?,¿Por qué duele dejar ir a alguien?,Waarom doet het pijn om iemand los te laten?
Hurt,Why does failure hurt so much?,"CallUs,Counselling",Why does failure hurt so much,Pourquoi l'échec fait-il si mal ?,¿Por qué el fracaso duele tanto?,Waarom doet falen zoveel pijn?
Hurt,Why does it hurt when your efforts go unrecognized?,"CallUs,Counselling",Why does it hurt when your efforts go unrecognized,Pourquoi est-ce douloureux lorsque vos efforts ne sont pas reconnus ?,¿Por qué duele cuando tus esfuerzos no son reconocidos?,Waarom doet het pijn als je inspanningen niet worden erkend?
Hurt,Why does losing a friend hurt more than a breakup?,"CallUs,Counselling",Why does losing a friend hurt more than a breakup,Pourquoi perdre un ami fait plus mal qu'une rupture,¿Por qué perder un amigo duele más que una ruptura?,Waarom doet het verliezen van een vriend meer pijn dan een breuk?
Hurt,Why does it hurt when people gossip about you?,"CallUs,Counselling",Why does it hurt when people gossip about you,Pourquoi est-ce que ça fait mal quand les gens parlent de toi ?,¿Por qué te duele cuando la gente chismea sobre ti?,Waarom doet het pijn als mensen over je roddelen?
Hurt,Why does it hurt to see others succeed when you’re struggling?,"CallUs,Counselling",Why does it hurt to see others succeed when you’re struggling,Pourquoi est-ce douloureux de voir les autres réussir quand on est en difficulté ?,¿Por qué duele ver a otros triunfar cuando tú estás luchando?,Waarom doet het pijn om anderen te zien slagen als je zelf worstelt?
Hurt,Why does being excluded hurt so much?,"CallUs,Counselling",Why does being excluded hurt so much,Pourquoi être exclu est-il si douloureux ?,¿Por qué duele tanto ser excluido?,Waarom doet buitengesloten worden zo'n pijn?
Hurt,Why does it hurt when you’re lied to?,"CallUs,Counselling",Why does it hurt when you’re lied to,Pourquoi est-ce que ça fait mal quand on te ment ?,¿Por qué duele cuando te mienten?,Waarom doet het pijn als je voorgelogen wordt?
Hurt,Why does it hurt when someone breaks your trust?,"CallUs,Counselling",Why does it hurt when someone breaks your trust,Pourquoi est-ce que ça fait mal quand quelqu'un brise ta confiance ?,¿Por qué duele cuando alguien rompe tu confianza?,Waarom doet het pijn als iemand je vertrouwen schendt?
Hurt,Why does it hurt to be misunderstood?,"CallUs,Counselling",Why does it hurt to be misunderstood,Pourquoi est-ce douloureux d'être mal compris ?,¿Por qué duele ser incomprendido?,Waarom doet het pijn om verkeerd begrepen te worden?
Hurt,Why does it hurt when someone ghosts you?,"CallUs,Counselling",Why does it hurt when someone ghosts you,Pourquoi est-ce que ça fait mal quand quelqu'un te fait un fantôme ?,¿Por qué duele cuando alguien te hace ghosting?,Waarom doet het pijn als iemand je negeert?
Hurt,Why does it hurt when someone moves on quickly?,"CallUs,Counselling",Why does it hurt when someone moves on quickly,Pourquoi est-ce douloureux quand quelqu'un passe à autre chose rapidement ?,¿Por qué duele cuando alguien avanza rápidamente?,Waarom doet het pijn als iemand snel verdergaat?
Hurt,Why does it hurt to see an ex happy with someone else?,"CallUs,Counselling",Why does it hurt to see an ex happy with someone else,Pourquoi est-ce douloureux de voir un ex heureux avec quelqu'un d'autre,¿Por qué duele ver a un ex feliz con otra persona?,Waarom doet het pijn om te zien dat een ex gelukkig is met iemand anders?
Hurt,Why does it hurt to be compared to others?,"CallUs,Counselling",Why does it hurt to be compared to others,Pourquoi est-ce douloureux d'être comparé aux autres ?,¿Por qué duele que te comparen con otros?,Waarom doet het pijn om met anderen vergeleken te worden?
Hurt,Why does it hurt to see your hard work dismissed?,"CallUs,Counselling",Why does it hurt to see your hard work dismissed,Pourquoi est-ce douloureux de voir son dur labeur rejeté ?,¿Por qué duele ver que tu arduo trabajo es desestimado?,Waarom doet het pijn als je harde werk wordt afgewezen?
Hurt,Why does it hurt when a loved one doesn’t support you?,"CallUs,Counselling",Why does it hurt when a loved one doesn’t support you,Pourquoi est-ce douloureux lorsqu’un être cher ne vous soutient pas ?,¿Por qué duele cuando un ser querido no te apoya?,Waarom doet het pijn als een geliefde je niet steunt?
Hurt,Why does it hurt to watch old happy memories?,"CallUs,Counselling",Why does it hurt to watch old happy memories,Pourquoi est-ce douloureux de regarder de vieux souvenirs heureux,¿Por qué duele ver viejos recuerdos felices?,"Waarom doet het pijn om naar oude, gelukkige herinneringen te kijken?"
Hurt,Why does it hurt when someone forgets you?,"CallUs,Counselling",Why does it hurt when someone forgets you,Pourquoi ça fait mal quand quelqu'un t'oublie,¿Por qué duele cuando alguien te olvida?,Waarom doet het pijn als iemand je vergeet?
Hurt,Why does it hurt to admit your mistakes?,"CallUs,Counselling",Why does it hurt to admit your mistakes,Pourquoi est-ce douloureux d'admettre ses erreurs ?,¿Por qué duele admitir tus errores?,Waarom doet het pijn om je fouten toe te geven?
Hurt,Why does it hurt to see someone you love in pain?,"CallUs,Counselling",Why does it hurt to see someone you love in pain,Pourquoi est-ce que ça fait mal de voir quelqu'un que l'on aime souffrir ?,¿Por qué duele ver sufrir a alguien que amas?,Waarom doet het pijn om iemand van wie je houdt pijn te zien lijden?
Hurt,Why does it hurt to apologize?,"CallUs,Counselling",Why does it hurt to apologize,Pourquoi est-ce que ça fait mal de s'excuser ?,¿Por qué duele disculparse?,Waarom doet het pijn om je te verontschuldigen?
Hurt,Why does it hurt when someone you love criticizes you?,"CallUs,Counselling",Why does it hurt when someone you love criticizes you,Pourquoi est-ce que ça fait mal quand quelqu'un que tu aimes te critique ?,¿Por qué te duele cuando alguien a quien amas te critica?,Waarom doet het pijn als iemand van wie je houdt je bekritiseert?
Hurt,Why does it hurt to lose your dreams?,"CallUs,Counselling",Why does it hurt to lose your dreams,Pourquoi est-ce douloureux de perdre ses rêves ?,¿Por qué duele perder tus sueños?,Waarom doet het pijn om je dromen te verliezen?
Hurt,Why does it hurt when someone takes you for granted?,"CallUs,Counselling",Why does it hurt when someone takes you for granted,Pourquoi est-ce que ça fait mal quand quelqu'un vous prend pour acquis ?,¿Por qué duele cuando alguien te da por sentado?,Waarom doet het pijn als iemand je als vanzelfsprekend beschouwt?
Hurt,Why does it hurt when someone doubts your intentions?,"CallUs,Counselling",Why does it hurt when someone doubts your intentions,Pourquoi est-ce que ça fait mal quand quelqu'un doute de vos intentions ?,¿Por qué duele cuando alguien duda de tus intenciones?,Waarom doet het pijn als iemand twijfelt aan je bedoelingen?
Hurt,Why does it hurt to feel unwanted?,"CallUs,Counselling",Why does it hurt to feel unwanted,Pourquoi est-ce douloureux de se sentir indésirable ?,¿Por qué duele sentirse no deseado?,Waarom doet het pijn om je ongewenst te voelen?
Hurt,Why does it hurt when someone else gets credit for your work?,"CallUs,Counselling",Why does it hurt when someone else gets credit for your work,Pourquoi est-ce douloureux lorsque quelqu'un d'autre obtient le crédit de votre travail ?,¿Por qué duele cuando alguien más recibe crédito por tu trabajo?,Waarom doet het pijn als iemand anders de eer krijgt voor jouw werk?
Hurt,Why does it hurt when someone doesn’t say thank you?,"CallUs,Counselling",Why does it hurt when someone doesn’t say thank you,Pourquoi est-ce que ça fait mal quand quelqu’un ne dit pas merci ?,¿Por qué duele cuando alguien no dice gracias?,Waarom doet het pijn als iemand geen dankjewel zegt?
Hurt,Why does it hurt to be replaced?,"CallUs,Counselling",Why does it hurt to be replaced,Pourquoi est-ce douloureux d'être remplacé ?,¿Por qué duele que te reemplacen?,Waarom doet het pijn om vervangen te worden?
Hurt,Why do old memories still hurt?,"CallUs,Counselling",Why do old memories still hurt,Pourquoi les vieux souvenirs font-ils encore mal ?,¿Por qué todavía duelen los viejos recuerdos?,Waarom doen oude herinneringen nog steeds pijn?
Hurt,Why does change hurt so much?,"CallUs,Counselling",Why does change hurt so much,Pourquoi le changement fait-il si mal ?,¿Por qué duele tanto el cambio?,Waarom doet verandering zo'n pijn?
Hurt,Why does hope hurt when it’s unfulfilled?,"CallUs,Counselling",Why does hope hurt when it’s unfulfilled,Pourquoi l’espoir fait-il mal lorsqu’il n’est pas réalisé ?,¿Por qué duele la esperanza cuando no se cumple?,Waarom doet hoop pijn als deze niet vervuld wordt?
Hurt,Why does nostalgia hurt?,"CallUs,Counselling",Why does nostalgia hurt,Pourquoi la nostalgie fait mal,¿Por qué duele la nostalgia?,Waarom doet nostalgie pijn?
Hurt,Why does loving someone hurt sometimes?,"CallUs,Counselling",Why does loving someone hurt sometimes,Pourquoi aimer quelqu'un fait-il parfois mal ?,¿Por qué amar a alguien duele a veces?,Waarom doet het soms pijn om van iemand te houden?
Hurt,Why does the truth hurt more than a lie?,"CallUs,Counselling",Why does the truth hurt more than a lie,Pourquoi la vérité fait plus mal qu'un mensonge,¿Por qué la verdad duele más que una mentira?,Waarom doet de waarheid meer pijn dan een leugen?
Hurt,Why does it hurt to let go of the past?,"CallUs,Counselling",Why does it hurt to let go of the past,Pourquoi est-ce douloureux de laisser tomber le passé ?,¿Por qué duele dejar atrás el pasado?,Waarom doet het pijn om het verleden los te laten?
Hurt,Why does love hurt when it’s real?,"CallUs,Counselling",Why does love hurt when it’s real,Pourquoi l’amour fait-il mal quand il est réel ?,¿Por qué duele el amor cuando es real?,Waarom doet liefde pijn als het echt is?
Hurt,Why does happiness hurt when it’s fleeting?,"CallUs,Counselling",Why does happiness hurt when it’s fleeting,Pourquoi le bonheur fait-il mal quand il est éphémère ?,¿Por qué duele la felicidad cuando es pasajera?,Waarom doet geluk pijn als het vluchtig is?
Hurt,Why do my shoulders hurt after carrying groceries?,"CallUs,Counselling",Why do my shoulders hurt after carrying groceries,Pourquoi mes épaules me font-elles mal après avoir porté des courses ?,¿Por qué me duelen los hombros después de cargar las compras?,Waarom doen mijn schouders pijn na het dragen van boodschappen?
Hurt,Why does my stomach hurt after eating fried food?,"CallUs,Counselling",Why does my stomach hurt after eating fried food,Pourquoi mon estomac me fait-il mal après avoir mangé des aliments frits ?,¿Por qué me duele el estómago después de comer comida frita?,Waarom heb ik last van maagpijn na het eten van gefrituurd voedsel?
Hurt,Why do my shins hurt after running on hard surfaces?,"CallUs,Counselling",Why do my shins hurt after running on hard surfaces,Pourquoi mes tibias me font-ils mal après avoir couru sur des surfaces dures ?,¿Por qué me duelen las espinillas después de correr en superficies duras?,Waarom doen mijn scheenbenen pijn na het rennen op harde oppervlakken?
Hurt,Why does my wrist hurt after playing video games?,"CallUs,Counselling",Why does my wrist hurt after playing video games,Pourquoi mon poignet me fait-il mal après avoir joué à des jeux vidéo ?,¿Por qué me duele la muñeca después de jugar videojuegos?,Waarom doet mijn pols pijn na het spelen van videogames?
Hurt,Why does my back hurt after driving for hours?,"CallUs,Counselling",Why does my back hurt after driving for hours,Pourquoi mon dos me fait-il mal après avoir conduit pendant des heures ?,¿Por qué me duele la espalda después de conducir durante horas?,Waarom heb ik last van mijn rug na urenlang rijden?
Hurt,Why does my ear hurt when I use headphones?,"CallUs,Counselling",Why does my ear hurt when I use headphones,Pourquoi mon oreille me fait-elle mal lorsque j'utilise des écouteurs ?,¿Por qué me duele el oído cuando uso auriculares?,Waarom doet mijn oor pijn als ik een koptelefoon gebruik?
Hurt,Why does my throat hurt after singing loudly?,"CallUs,Counselling",Why does my throat hurt after singing loudly,Pourquoi ma gorge me fait-elle mal après avoir chanté fort ?,¿Por qué me duele la garganta después de cantar fuerte?,Waarom doet mijn keel pijn na het luid zingen?
